agent_a_key,agent_b_key,avg_decision_sec_a,avg_decision_sec_b,avg_eval_calls_fallback_a,avg_eval_calls_fallback_b,avg_eval_calls_mixed_a,avg_eval_calls_mixed_b,avg_eval_calls_neural_a,avg_eval_calls_neural_b,avg_eval_calls_total_a,avg_eval_calls_total_b,avg_game_length,avg_score_a,avg_score_b,cache_enabled,draw_rate,draws,game,legal_cache_hit_rate,losses_a,n_matches,next_cache_hit_rate,win_rate_a,wins_a
neural_mcts:token_transformer,pure_mct,0.26037586617520986,0.24230402027810788,0.0,0.0,0.0,0.0,6.485980053072865,0.0,6.485980053072865,0.0,12.6,76.66666666666667,23.333333333333332,True,0.0,0,connectFour,0.2254216148798872,7,30,0.034597026723010973,0.7666666666666667,23
