agent_a_key,agent_b_key,mean_avg_decision_sec_a,mean_avg_decision_sec_b,mean_avg_game_length,mean_avg_score_a,mean_avg_score_b,mean_draw_rate,mean_legal_cache_hit_rate,mean_next_cache_hit_rate,mean_win_rate_a,n_games
pure_mct,random,0.3214474137615447,4.347510452250365e-06,29.36666666666667,86.66666666666667,13.333333333333334,0.0,0.29615916138762605,0.07460737594350478,0.8666666666666667,3
heuristic_mcts,pure_mct,0.28714329267918254,0.29395331595648994,26.5,43.333333333333336,56.666666666666664,0.19999999999999998,0.362685896132708,0.15012223224859197,0.3333333333333333,3
value_greedy:token_transformer,random,0.044739541594896313,4.130505463628597e-06,32.333333333333336,41.666666666666664,58.333333333333336,0.03333333333333333,0.0,0.08903342206045078,0.39999999999999997,3
neural_mcts:token_transformer,pure_mct,0.30505952538466125,0.31234221360731956,24.166666666666668,51.666666666666664,48.333333333333336,0.03333333333333333,0.5382119979230341,0.12295498439712367,0.5,3
neural_mcts:token_transformer,heuristic_mcts,0.3058811193498054,0.3080091427483034,25.299999999999997,41.666666666666664,58.333333333333336,0.09999999999999999,0.5711346915847869,0.155603188834375,0.36666666666666664,3
