agent_a_key,agent_b_key,gate_type,mean_avg_decision_sec_a,mean_avg_decision_sec_b,mean_avg_game_length,mean_avg_score_a,mean_avg_score_b,mean_draw_rate,mean_legal_cache_hit_rate,mean_mean_budget_ok_rate_a,mean_mean_fast_calls_a,mean_mean_fast_eval_time_a,mean_mean_leaf_eval_a,mean_mean_slow_call_ratio_a,mean_mean_slow_calls_a,mean_mean_slow_eval_time_a,mean_mean_slow_trigger_rate_a,mean_mean_u_fast_max_a,mean_mean_u_fast_mean_a,mean_mean_u_fast_p50_a,mean_mean_u_fast_p90_a,mean_mean_u_fast_p95_a,mean_mean_uncertainty_ok_rate_a,mean_mean_visit_ok_rate_a,mean_next_cache_hit_rate,mean_win_rate_a,n_games,slow_budget_per_move,tau,uncertainty_type,visit_threshold
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3555605724457017,0.37280631476515275,50.25,50.0,50.0,0.0,0.7981865069461775,0.9939751017464833,3591.0,0.0002948542438706589,3591.0,0.0,0.0,0.0,0.0,0.000540868958670174,0.00032683246591045105,0.00032683246591045105,0.000540868958670174,0.000540868958670174,0.0,0.008074359106089413,0.053705465694047994,0.5,1,4,0.003,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.35848963714620674,0.35118016813896685,61.5,75.0,25.0,0.0,0.38571897930128135,0.9943155436686487,4392.5,0.00029672777381243887,4392.5,0.0,0.0,0.0,0.0,0.0005410542092540223,0.000326944407821999,0.000326944407821999,0.0005410542092540223,0.0005410542092540223,0.0,0.003731618928593756,0.032185872395833336,0.75,1,4,0.003,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3551589337126937,0.37046126292192527,51.75,50.0,50.0,0.0,0.7990243902439025,0.9938570572814405,3685.5,0.00028546692368943425,3685.5,0.0,0.0,0.0,0.0,0.000540804725082459,0.00032679365129273147,0.00032679365129273147,0.000540804725082459,0.000540804725082459,0.0,0.005204927127416438,0.05421501180819386,0.5,1,8,0.003,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.35851969605374323,0.3507833284541896,63.375,87.5,12.5,0.0,0.3878048780487805,0.994188533730707,4598.5,0.00028712665034456397,4598.5,0.0,0.0,0.0,0.0,0.0005409850971276174,0.0003269026452354516,0.0003269026452354516,0.0005409850971276174,0.0005409850971276174,0.0,0.00445415434309738,0.03089133564175388,0.875,1,8,0.003,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3554579078726528,0.3644816203157545,50.75,50.0,50.0,0.0,0.7934939759036145,0.9939369192799071,3724.0,0.0002689327336338522,3724.0,0.0,0.0,0.0,0.0,0.0005408481817805917,0.0003268199109986794,0.0003268199109986794,0.0005408481817805917,0.0005408481817805917,0.0,0.0004464285714285714,0.052717780734977994,0.5,1,4,0.003,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.35800896766235224,0.3513702897036357,62.125,87.5,12.5,0.0,0.3812532728224821,0.9934887895414212,4583.5,0.00026235350738402764,4583.5,0.0,0.0,0.0,0.0,0.0005406043331524136,0.00032667255987567855,0.00032667255987567855,0.0005406043331524136,0.0005406043331524136,0.0,0.0,0.03005762342314281,0.875,1,4,0.003,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.355034519205533,0.36805600726860765,50.25,50.0,50.0,0.0,0.7864920646217352,0.9935917451542452,3846.75,0.00027308440906225097,3846.75,0.0,0.0,0.0,0.0,0.0005406603561805554,0.0003267064130745761,0.0003267064130745761,0.0005406603561805554,0.0005406603561805554,0.0,0.0,0.051255908795995925,0.5,1,8,0.003,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.35549241659175684,0.3515647906382179,57.625,87.5,12.5,0.0,0.4512011140768249,0.9903522580762443,6195.25,0.00026138227853915983,6195.25,0.0,0.0,0.0,0.0,0.0005388975977377884,0.0003256412258801205,0.0003256412258801205,0.0005388975977377884,0.0005388975977377884,0.0,0.0006806450650435613,0.02693468067318527,0.875,1,8,0.003,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.35440168699542923,0.35397386472327236,33.75,50.0,50.0,0.0,0.7602065515572051,0.9840850152478059,3716.5,0.00025043377058897186,3716.5,0.0,0.0,0.0,0.0,0.0005354872939018125,0.0003235804716172833,0.0003235804716172833,0.0005354872939018125,0.0005354872939018125,0.0,0.9840850152478059,0.05006248047485161,0.5,1,4,0.005,variance_head,0
two_stage_neural_mcts,pure_mct,combined,0.3559086686104485,0.35046305100407854,40.375,87.5,12.5,0.0,0.45569118579581486,0.9879340277777777,4490.5,0.0002531184868876101,4490.5,0.0,0.0,0.0,0.0,0.0005375817240292236,0.0003248460790296627,0.0003248460790296627,0.0005375817240292236,0.0005375817240292236,0.0,0.9879340277777777,0.026197339806807263,0.875,1,4,0.005,variance_head,0
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3543859478940403,0.35384174397115536,39.0,50.0,50.0,0.0,0.7633726624073124,0.9885881633358597,4321.5,0.00025340233538786896,4321.5,0.0,0.0,0.0,0.0,0.0005379376701867352,0.0003250611676542288,0.0003250611676542288,0.0005379376701867352,0.0005379376701867352,0.0,0.9885881633358597,0.050158004437571437,0.5,1,8,0.005,variance_head,0
two_stage_neural_mcts,pure_mct,combined,0.3600986778145261,0.3464284289139638,49.25,100.0,0.0,0.0,0.45997034840622686,0.9926570259450694,5306.75,0.0002579244870875847,5306.75,0.0,0.0,0.0,0.0,0.000540151731161249,0.000326399064748112,0.000326399064748112,0.000540151731161249,0.000540151731161249,0.0,0.9926570259450694,0.02698548249359522,1.0,1,8,0.005,variance_head,0
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3530870267095127,0.35508819229003935,33.0,50.0,50.0,0.0,0.7570486899684263,0.9845761765116604,3622.75,0.00024941566988834424,3622.75,0.0,0.0,0.0,0.0,0.000535754558022265,0.00032374197208821375,0.00032374197208821375,0.000535754558022265,0.000535754558022265,0.0,0.1067864334180853,0.050176338570054504,0.5,1,4,0.005,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.3595033165632398,0.3472582284378458,41.25,100.0,0.0,0.0,0.453204971971728,0.9897032828282828,4422.25,0.0002564459490234914,4422.25,0.0,0.0,0.0,0.0,0.0005385444595495673,0.0003254278340353616,0.0003254278340353616,0.0005385444595495673,0.0005385444595495673,0.0,0.07744747913147575,0.02693965517241379,1.0,1,4,0.005,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3541242439723053,0.35361578396052795,38.0,50.0,50.0,0.0,0.7593873517786561,0.9873968246644395,4116.75,0.00026852803135138565,4116.75,0.0,0.0,0.0,0.0,0.0005372894063564819,0.00032466943937549164,0.00032466943937549164,0.0005372894063564819,0.0005372894063564819,0.0,0.092669077964521,0.050162958764347454,0.5,1,8,0.005,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.35750986177073624,0.34918228650853866,39.875,87.5,12.5,0.0,0.45314109165808447,0.987184346530989,4377.25,0.00026675907877424384,4377.25,0.0,0.0,0.0,0.0,0.0005371737869344485,0.0003245995736895347,0.0003245995736895347,0.0005371737869344485,0.0005371737869344485,0.0,0.07965263617431827,0.02656891800551136,0.875,1,8,0.005,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.35203952825050794,0.3564012546807872,46.0,50.0,50.0,0.0,0.7603160307843458,0.9852681379037717,4939.25,0.000272172542898242,4939.25,0.0,0.0,0.0,0.0,0.000536131087008689,0.0003239694983589435,0.0003239694983589435,0.000536131087008689,0.000536131087008689,0.0,0.005176423539104608,0.05135630281898233,0.5,1,4,0.005,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.35841234820659407,0.3481908618171344,42.625,87.5,12.5,0.0,0.45719996864466567,0.9880465750030968,4519.0,0.00026910894980396887,4519.0,0.0,0.0,0.0,0.0,0.0005376429663082832,0.0003248830860805614,0.0003248830860805614,0.0005376429663082832,0.0005376429663082832,0.0,0.0008489168502610561,0.027065951529598727,0.875,1,4,0.005,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3558983283707241,0.3525155430694113,36.125,62.5,37.5,0.0,0.7548730376145822,0.9856713679884731,3844.5,0.000277596627221414,3844.5,0.0,0.0,0.0,0.0,0.0005363505036073882,0.00032410208586810814,0.00032410208586810814,0.0005363505036073882,0.0005363505036073882,0.0,0.0,0.05040871934604905,0.625,1,8,0.005,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.3574982223285028,0.349512548349558,53.125,87.5,12.5,0.0,0.4623649349856541,0.9932717242807512,5829.5,0.00025312630165901044,5829.5,0.0,0.0,0.0,0.0,0.00054048621765707,0.0003266011858802097,0.0003266011858802097,0.00054048621765707,0.00054048621765707,0.0,0.002924643309043035,0.026383376138220872,0.875,1,8,0.005,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3548269024190126,0.35284134782364346,38.25,50.0,50.0,0.0,0.7639391409221634,0.988916037639804,4315.25,0.0002441536679708249,4315.25,0.0,0.0,0.0,0.0,0.0005381160821339132,0.0003251689771628156,0.0003251689771628156,0.0005381160821339132,0.0005381160821339132,0.0,0.988916037639804,0.05087612475475272,0.5,1,4,0.01,variance_head,0
two_stage_neural_mcts,pure_mct,combined,0.358283707974709,0.3484261448903154,38.375,87.5,12.5,0.0,0.457833450952717,0.9869790510954304,4037.75,0.00026054671595821064,4037.75,0.0,0.0,0.0,0.0,0.0005370620759587357,0.00032453206977185517,0.00032453206977185517,0.0005370620759587357,0.0005370620759587357,0.0,0.9869790510954304,0.027552220417763344,0.875,1,4,0.01,variance_head,0
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3550907877525123,0.3532516839634593,48.625,62.5,37.5,0.0,0.7568970744277702,0.9885518347114732,5335.5,0.0002718169628247784,5335.5,0.0,0.0,0.0,0.0,0.0005379179020605444,0.00032504922231085906,0.00032504922231085906,0.0005379179020605444,0.0005379179020605444,0.0,0.9885518347114732,0.050559333187102436,0.625,1,8,0.01,variance_head,0
two_stage_neural_mcts,pure_mct,combined,0.35428949650349884,0.3529771715048652,38.875,62.5,37.5,0.0,0.4435252111817469,0.9859588068181818,4114.5,0.00027948833847187953,4114.5,0.0,0.0,0.0,0.0,0.0005365069126967434,0.00032419659964551267,0.00032419659964551267,0.0005365069126967434,0.0005365069126967434,0.0,0.9859588068181818,0.026954766191957222,0.625,1,8,0.01,variance_head,0
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.35292049607879256,0.35524520877642557,49.75,50.0,50.0,0.0,0.7615942829778612,0.9888746795661689,5513.5,0.00026623747614740314,5513.5,0.0,0.0,0.0,0.0,0.000538093577246034,0.0003251553780684643,0.0003251553780684643,0.000538093577246034,0.000538093577246034,0.0,0.11659793147850515,0.05062819420783646,0.5,1,4,0.01,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.3585505246358459,0.34821768628916894,54.25,100.0,0.0,0.0,0.46194264243989785,0.9928940034031567,6065.25,0.0002509409662472377,6065.25,0.0,0.0,0.0,0.0,0.0005402806818268731,0.0003264769861435833,0.0003264769861435833,0.0005402806818268731,0.0005402806818268731,0.0,0.11657698522030903,0.026264445444994747,1.0,1,4,0.01,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3563853465117452,0.35149158696588595,40.5,75.0,25.0,0.0,0.7534563256425366,0.9849299572563949,4435.0,0.0002524781416625999,4435.0,0.0,0.0,0.0,0.0,0.000535947066891618,0.00032385829998515006,0.00032385829998515006,0.000535947066891618,0.000535947066891618,0.0,0.09431473811698743,0.04944765912677538,0.75,1,8,0.01,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.35466209450795605,0.3523626317087577,48.75,75.0,25.0,0.0,0.4517747440273038,0.9917589962121212,5264.0,0.0002552172947083203,5264.0,0.0,0.0,0.0,0.0,0.0005396630706247214,0.00032610378041798675,0.00032610378041798675,0.0005396630706247214,0.0005396630706247214,0.0,0.0945891853016887,0.026493484151219302,0.75,1,8,0.01,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3559513825059553,0.35240467502754613,39.25,75.0,25.0,0.0,0.7583442103300392,0.9872459523134186,4293.25,0.00025319893084126127,4293.25,0.0,0.0,0.0,0.0,0.0005372073095602489,0.00032461983050457,0.00032461983050457,0.0005372073095602489,0.0005372073095602489,0.0,0.00071368004522329,0.05107801129021288,0.75,1,4,0.01,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.3581110325163664,0.34843951344589486,46.125,87.5,12.5,0.0,0.4576726030739205,0.9917754120879121,5137.25,0.00025177516985583955,5137.25,0.0,0.0,0.0,0.0,0.0005396720032807095,0.0003261091781801192,0.0003261091781801192,0.0005396720032807095,0.0005396720032807095,0.0,0.0006912442396313364,0.02671637154395775,0.875,1,4,0.01,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.35632159636322347,0.35254586059467014,45.0,75.0,25.0,0.0,0.7606402934678395,0.9890024216208222,4899.0,0.0002601851834725418,4899.0,0.0,0.0,0.0,0.0,0.0005381630877518376,0.00032519738138489496,0.00032519738138489496,0.0005381630877518376,0.0005381630877518376,0.0,0.0028778400920333623,0.04907462686567164,0.75,1,8,0.01,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.35685748110620036,0.34956555121620486,52.625,87.5,12.5,0.0,0.45565233392627125,0.9921770101483216,5803.25,0.00026978750409819007,5803.25,0.0,0.0,0.0,0.0,0.0005398905318176477,0.0003262412290576089,0.0003262412290576089,0.0005398905318176477,0.0005398905318176477,0.0,0.0010781841109709963,0.027221746241919153,0.875,1,8,0.01,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3539978837399076,0.35481660759115713,33.125,62.5,37.5,0.0,0.7507082152974505,0.980955910031997,3569.75,0.0002862316566219942,3569.75,0.0,0.0,0.0,0.0,0.0005337845994614082,0.00032255157947302417,0.00032255157947302417,0.0005337845994614082,0.0005337845994614082,0.0,0.980955910031997,0.049209711585465214,0.625,1,4,0.02,variance_head,0
two_stage_neural_mcts,pure_mct,combined,0.35639730803197905,0.35100641338680083,52.125,87.5,12.5,0.0,0.4536746231155779,0.9906097190104544,5686.75,0.0002842865124817103,5686.75,0.0,0.0,0.0,0.0,0.0005390376944335102,0.00032572588251976426,0.00032572588251976426,0.0005390376944335102,0.0005390376944335102,0.0,0.9906097190104544,0.02637537239324727,0.875,1,4,0.02,variance_head,0
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3568891080905243,0.3509865071440579,39.0,75.0,25.0,0.0,0.7600334836999488,0.9881466560201316,4313.0,0.0002669503429487871,4313.0,0.0,0.0,0.0,0.0,0.0005376974251326251,0.00032491599407345864,0.00032491599407345864,0.0005376974251326251,0.0005376974251326251,0.0,0.9881466560201316,0.05055228027376838,0.75,1,8,0.02,variance_head,0
two_stage_neural_mcts,pure_mct,combined,0.35992473531163527,0.3465421672880202,46.75,100.0,0.0,0.0,0.45804965270614123,0.9926482168258484,5118.25,0.0002794279608595626,5118.25,0.0,0.0,0.0,0.0,0.0005401469377020048,0.0003263961681904895,0.0003263961681904895,0.0005401469377020048,0.0005401469377020048,0.0,0.9926482168258484,0.026525780427920028,1.0,1,8,0.02,variance_head,0
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3556516866690353,0.3525897144706703,37.25,50.0,50.0,0.0,0.7584883083212843,0.9848276984904892,4039.5,0.00027707546257147434,4039.5,0.0,0.0,0.0,0.0,0.0005358914230509089,0.00032382467591895043,0.00032382467591895043,0.0005358914230509089,0.0005358914230509089,0.0,0.10511963012675159,0.05120220162224797,0.5,1,4,0.02,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.3555423819201846,0.3511023796244342,55.125,87.5,12.5,0.0,0.4562139941522161,0.9919256178447355,6178.5,0.00026620655043088984,6178.5,0.0,0.0,0.0,0.0,0.0005397537373514489,0.000326158567865847,0.000326158567865847,0.0005397537373514489,0.0005397537373514489,0.0,0.12054096200792808,0.026231558809462492,0.875,1,4,0.02,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3551028743768332,0.3529770599979009,39.875,62.5,37.5,0.0,0.7580439340078389,0.9863330915221449,4423.75,0.0002588327823911814,4423.75,0.0,0.0,0.0,0.0,0.0005367105787420227,0.00032431966952174387,0.00032431966952174387,0.0005367105787420227,0.0005367105787420227,0.0,0.09352150831920845,0.04933386096821,0.625,1,8,0.02,variance_head,1
two_stage_neural_mcts,pure_mct,combined,0.3571512389461387,0.34968508426795103,53.375,87.5,12.5,0.0,0.45814108790675084,0.9923043536324786,5843.5,0.00025975451688374827,5843.5,0.0,0.0,0.0,0.0,0.0005399598254423556,0.00032628310131866604,0.00032628310131866604,0.0005399598254423556,0.0005399598254423556,0.0,0.10464375898581915,0.02669080264982283,0.875,1,8,0.02,variance_head,1
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.35633759877055476,0.350904352582039,39.125,62.5,37.5,0.0,0.7593958397738816,0.9892536246639791,4505.0,0.00023860855524002086,4505.0,0.0,0.0,0.0,0.0,0.0005382997792324676,0.0003252799803452662,0.0003252799803452662,0.0005382997792324676,0.0005382997792324676,0.0,0.0,0.05042345276872964,0.625,1,4,0.02,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.35933347533413706,0.3469360623555859,44.375,87.5,12.5,0.0,0.4606418088617372,0.9922768246356957,5054.0,0.0002409289117035736,5054.0,0.0,0.0,0.0,0.0,0.00053994484561057,0.0003262740494119464,0.0003262740494119464,0.00053994484561057,0.00053994484561057,0.0,0.0007901969766376546,0.025710055189123705,0.875,1,4,0.02,variance_head,2
two_stage_neural_mcts,neural_mcts:token_transformer,combined,0.3511417768681421,0.3569303186681313,54.75,25.0,75.0,0.0,0.7562321410976451,0.9893949396452525,6150.25,0.00024787895690631546,6150.25,0.0,0.0,0.0,0.0,0.0005383766754108845,0.0003253264466236655,0.0003253264466236655,0.0005383766754108845,0.0005383766754108845,0.0,0.0006967213114754099,0.04964505217018438,0.25,1,8,0.02,variance_head,2
two_stage_neural_mcts,pure_mct,combined,0.35835748670505774,0.34821244199827994,51.5,100.0,0.0,0.0,0.46261508990916395,0.9919279907084785,5708.0,0.0002509068541442094,5708.0,0.0,0.0,0.0,0.0,0.0005397550285390646,0.00032615934809556005,0.00032615934809556005,0.0005397550285390646,0.0005397550285390646,0.0,0.0001923076923076923,0.026640880925129257,1.0,1,8,0.02,variance_head,2
