agent_a_key,agent_b_key,avg_decision_sec_a,avg_decision_sec_b,avg_game_length,avg_score_a,avg_score_b,draw_rate,draws,game,gate_type,legal_cache_hit_rate,losses_a,mean_budget_ok_rate_a,mean_budget_ok_rate_b,mean_fast_calls_a,mean_fast_calls_b,mean_fast_eval_time_a,mean_fast_eval_time_b,mean_leaf_eval_a,mean_leaf_eval_b,mean_slow_call_ratio_a,mean_slow_call_ratio_b,mean_slow_calls_a,mean_slow_calls_b,mean_slow_eval_time_a,mean_slow_eval_time_b,mean_slow_trigger_rate_a,mean_slow_trigger_rate_b,mean_u_fast_max_a,mean_u_fast_max_b,mean_u_fast_mean_a,mean_u_fast_mean_b,mean_u_fast_p50_a,mean_u_fast_p50_b,mean_u_fast_p90_a,mean_u_fast_p90_b,mean_u_fast_p95_a,mean_u_fast_p95_b,mean_uncertainty_ok_rate_a,mean_uncertainty_ok_rate_b,mean_visit_ok_rate_a,mean_visit_ok_rate_b,n_matches,next_cache_hit_rate,slow_budget_per_move,tau,uncertainty_type,visit_threshold,win_rate_a,wins_a
two_stage_neural_mcts,neural_mcts:token_transformer,0.3554579078726528,0.3644816203157545,50.75,50.0,50.0,0.0,0,breakthrough,combined,0.7934939759036145,4,0.9939369192799071,0.0,3724.0,0.0,0.0002689327336338522,0.0,3724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005408481817805917,0.0,0.0003268199109986794,0.0,0.0003268199109986794,0.0,0.0005408481817805917,0.0,0.0005408481817805917,0.0,0.0,0.0,0.0004464285714285714,0.0,8,0.052717780734977994,4,0.003,variance_head,2,0.5,4
two_stage_neural_mcts,pure_mct,0.35800896766235224,0.3513702897036357,62.125,87.5,12.5,0.0,0,breakthrough,combined,0.3812532728224821,1,0.9934887895414212,0.0,4583.5,0.0,0.00026235350738402764,0.0,4583.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005406043331524136,0.0,0.00032667255987567855,0.0,0.00032667255987567855,0.0,0.0005406043331524136,0.0,0.0005406043331524136,0.0,0.0,0.0,0.0,0.0,8,0.03005762342314281,4,0.003,variance_head,2,0.875,7
two_stage_neural_mcts,neural_mcts:token_transformer,0.355034519205533,0.36805600726860765,50.25,50.0,50.0,0.0,0,breakthrough,combined,0.7864920646217352,4,0.9935917451542452,0.0,3846.75,0.0,0.00027308440906225097,0.0,3846.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005406603561805554,0.0,0.0003267064130745761,0.0,0.0003267064130745761,0.0,0.0005406603561805554,0.0,0.0005406603561805554,0.0,0.0,0.0,0.0,0.0,8,0.051255908795995925,8,0.003,variance_head,2,0.5,4
two_stage_neural_mcts,pure_mct,0.35549241659175684,0.3515647906382179,57.625,87.5,12.5,0.0,0,breakthrough,combined,0.4512011140768249,1,0.9903522580762443,0.0,6195.25,0.0,0.00026138227853915983,0.0,6195.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005388975977377884,0.0,0.0003256412258801205,0.0,0.0003256412258801205,0.0,0.0005388975977377884,0.0,0.0005388975977377884,0.0,0.0,0.0,0.0006806450650435613,0.0,8,0.02693468067318527,8,0.003,variance_head,2,0.875,7
two_stage_neural_mcts,neural_mcts:token_transformer,0.35440168699542923,0.35397386472327236,33.75,50.0,50.0,0.0,0,breakthrough,combined,0.7602065515572051,4,0.9840850152478059,0.0,3716.5,0.0,0.00025043377058897186,0.0,3716.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005354872939018125,0.0,0.0003235804716172833,0.0,0.0003235804716172833,0.0,0.0005354872939018125,0.0,0.0005354872939018125,0.0,0.0,0.0,0.9840850152478059,0.0,8,0.05006248047485161,4,0.005,variance_head,0,0.5,4
two_stage_neural_mcts,pure_mct,0.3559086686104485,0.35046305100407854,40.375,87.5,12.5,0.0,0,breakthrough,combined,0.45569118579581486,1,0.9879340277777777,0.0,4490.5,0.0,0.0002531184868876101,0.0,4490.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005375817240292236,0.0,0.0003248460790296627,0.0,0.0003248460790296627,0.0,0.0005375817240292236,0.0,0.0005375817240292236,0.0,0.0,0.0,0.9879340277777777,0.0,8,0.026197339806807263,4,0.005,variance_head,0,0.875,7
two_stage_neural_mcts,neural_mcts:token_transformer,0.3543859478940403,0.35384174397115536,39.0,50.0,50.0,0.0,0,breakthrough,combined,0.7633726624073124,4,0.9885881633358597,0.0,4321.5,0.0,0.00025340233538786896,0.0,4321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005379376701867352,0.0,0.0003250611676542288,0.0,0.0003250611676542288,0.0,0.0005379376701867352,0.0,0.0005379376701867352,0.0,0.0,0.0,0.9885881633358597,0.0,8,0.050158004437571437,8,0.005,variance_head,0,0.5,4
two_stage_neural_mcts,pure_mct,0.3600986778145261,0.3464284289139638,49.25,100.0,0.0,0.0,0,breakthrough,combined,0.45997034840622686,0,0.9926570259450694,0.0,5306.75,0.0,0.0002579244870875847,0.0,5306.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000540151731161249,0.0,0.000326399064748112,0.0,0.000326399064748112,0.0,0.000540151731161249,0.0,0.000540151731161249,0.0,0.0,0.0,0.9926570259450694,0.0,8,0.02698548249359522,8,0.005,variance_head,0,1.0,8
two_stage_neural_mcts,neural_mcts:token_transformer,0.3530870267095127,0.35508819229003935,33.0,50.0,50.0,0.0,0,breakthrough,combined,0.7570486899684263,4,0.9845761765116604,0.0,3622.75,0.0,0.00024941566988834424,0.0,3622.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000535754558022265,0.0,0.00032374197208821375,0.0,0.00032374197208821375,0.0,0.000535754558022265,0.0,0.000535754558022265,0.0,0.0,0.0,0.1067864334180853,0.0,8,0.050176338570054504,4,0.005,variance_head,1,0.5,4
two_stage_neural_mcts,pure_mct,0.3595033165632398,0.3472582284378458,41.25,100.0,0.0,0.0,0,breakthrough,combined,0.453204971971728,0,0.9897032828282828,0.0,4422.25,0.0,0.0002564459490234914,0.0,4422.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005385444595495673,0.0,0.0003254278340353616,0.0,0.0003254278340353616,0.0,0.0005385444595495673,0.0,0.0005385444595495673,0.0,0.0,0.0,0.07744747913147575,0.0,8,0.02693965517241379,4,0.005,variance_head,1,1.0,8
two_stage_neural_mcts,neural_mcts:token_transformer,0.3541242439723053,0.35361578396052795,38.0,50.0,50.0,0.0,0,breakthrough,combined,0.7593873517786561,4,0.9873968246644395,0.0,4116.75,0.0,0.00026852803135138565,0.0,4116.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005372894063564819,0.0,0.00032466943937549164,0.0,0.00032466943937549164,0.0,0.0005372894063564819,0.0,0.0005372894063564819,0.0,0.0,0.0,0.092669077964521,0.0,8,0.050162958764347454,8,0.005,variance_head,1,0.5,4
two_stage_neural_mcts,pure_mct,0.35750986177073624,0.34918228650853866,39.875,87.5,12.5,0.0,0,breakthrough,combined,0.45314109165808447,1,0.987184346530989,0.0,4377.25,0.0,0.00026675907877424384,0.0,4377.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005371737869344485,0.0,0.0003245995736895347,0.0,0.0003245995736895347,0.0,0.0005371737869344485,0.0,0.0005371737869344485,0.0,0.0,0.0,0.07965263617431827,0.0,8,0.02656891800551136,8,0.005,variance_head,1,0.875,7
