best_val_loss,config,dataset_games,test_loss,test_sign_acc
0.9827007542774207,token_transformer_global,200,0.9915983783275591,0.5454545454545454
0.9649846520233404,token_transformer_global,500,0.9706914074051373,0.5853499018966645
0.9873536166065204,token_transformer_global,1000,0.983848605311209,0.5555555555555556
