agent_a_key,agent_b_key,avg_decision_sec_a,avg_decision_sec_b,avg_eval_calls_fallback_a,avg_eval_calls_fallback_b,avg_eval_calls_mixed_a,avg_eval_calls_mixed_b,avg_eval_calls_neural_a,avg_eval_calls_neural_b,avg_eval_calls_total_a,avg_eval_calls_total_b,avg_game_length,avg_score_a,avg_score_b,cache_enabled,draw_rate,draws,game,legal_cache_hit_rate,losses_a,n_matches,next_cache_hit_rate,win_rate_a,wins_a
neural_mcts:token_transformer,pure_mct,0.2599399348023299,0.2417476937995429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.766666666666667,73.33333333333333,26.666666666666668,True,0.0,0,connectFour,0.23512739333634855,8,30,0.03471057405949406,0.7333333333333333,22
