agent_a_key,agent_b_key,avg_decision_sec_a,avg_decision_sec_b,avg_eval_calls_fallback_a,avg_eval_calls_fallback_b,avg_eval_calls_mixed_a,avg_eval_calls_mixed_b,avg_eval_calls_neural_a,avg_eval_calls_neural_b,avg_eval_calls_total_a,avg_eval_calls_total_b,avg_game_length,avg_score_a,avg_score_b,cache_enabled,draw_rate,draws,game,legal_cache_hit_rate,losses_a,n_matches,next_cache_hit_rate,win_rate_a,wins_a
neural_mcts:token_transformer,pure_mct,0.28063596039617245,0.24326033029526042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,70.0,30.0,True,0.0,0,connectFour,0.15591717575823105,9,30,0.030453297472964644,0.7,21
